time,energy,coldwater,warmwater
2014-06-08T17:00:00,1.23999999999978,0.0109999999999957,0.0100000000000051
2014-06-08T18:00:00,0.679999999999836,0.0560000000000116,0.070999999999998
2014-06-08T19:00:00,0.480000000000018,0.00099999999999056,0
2014-06-08T20:00:00,0.460000000000036,0.01400000000001,0
2014-06-08T21:00:00,0.370000000000346,0.012999999999991,0.0159999999999911
2014-06-08T22:00:00,0.259999999999764,0,0
2014-06-08T23:00:00,0.309999999999945,0.00100000000000477,0
2014-06-09T00:00:00,0.130000000000109,0.00600000000000023,0.00100000000000477
2014-06-09T01:00:00,0.159999999999854,0,0
2014-06-09T02:00:00,0.400000000000091,0,0
2014-06-09T03:00:00,0.190000000000055,0,0
2014-06-09T04:00:00,0.0900000000001455,0.00799999999999557,0
2014-06-09T05:00:00,0.109999999999673,0.0120000000000005,0
2014-06-09T06:00:00,0.130000000000109,0,0
2014-06-09T07:00:00,0.0900000000001455,0,0
2014-06-09T08:00:00,0.139999999999873,0.00300000000000011,0
2014-06-09T09:00:00,0.380000000000109,0.00600000000000023,0.00199999999999534
2014-06-09T10:00:00,0.529999999999745,0.0370000000000061,0.0370000000000061
2014-06-09T11:00:00,0.160000000000309,0.00099999999999056,0
2014-06-09T12:00:00,0.0799999999999272,0,0
2014-06-09T13:00:00,0.0900000000001455,0,0
2014-06-09T14:00:00,0.179999999999836,0.0100000000000051,0.00400000000000489
2014-06-09T15:00:00,1.36999999999989,0.0160000000000053,0
2014-06-09T16:00:00,0.820000000000164,0.0369999999999919,0.0349999999999966
2014-06-09T17:00:00,0.639999999999873,0,0
2014-06-09T18:00:00,0.730000000000018,0,0
2014-06-09T19:00:00,0.460000000000036,0.00800000000000978,0.00600000000000023
2014-06-09T20:00:00,0.400000000000091,0.00999999999999091,0
2014-06-09T21:00:00,0.299999999999727,0.00300000000000011,0.00099999999999056
2014-06-09T22:00:00,0.289999999999964,0,0
2014-06-09T23:00:00,0.180000000000291,0.00400000000000489,0.00200000000000955
2014-06-10T00:00:00,0.109999999999673,0,0
2014-06-10T01:00:00,0.330000000000382,0,0
2014-06-10T02:00:00,0.329999999999927,0,0
2014-06-10T03:00:00,0.0899999999996908,0,0
2014-06-10T04:00:00,0.110000000000127,0.0109999999999957,0.00600000000000023
2014-06-10T05:00:00,0.200000000000273,0.00799999999999557,0
2014-06-10T06:00:00,0.0899999999996908,0.0130000000000052,0
2014-06-10T07:00:00,0.160000000000309,0.00300000000000011,0
2014-06-10T08:00:00,0.210000000000036,0.00499999999999545,0.00099999999999056
2014-06-10T09:00:00,0.449999999999818,0.00600000000000023,0.00100000000000477
2014-06-10T10:00:00,0.400000000000091,0.0400000000000063,0.0439999999999969
2014-06-10T11:00:00,0.139999999999873,0.00100000000000477,0
2014-06-10T12:00:00,0.0999999999999091,0,0
2014-06-10T13:00:00,0.110000000000127,0,0
2014-06-10T14:00:00,1.05000000000018,0.0289999999999964,0.00800000000000978
2014-06-10T15:00:00,0.979999999999563,0.070999999999998,0.0789999999999935
2014-06-10T16:00:00,0.8100000000004,0,0
2014-06-10T17:00:00,0.899999999999636,0.00100000000000477,0
2014-06-10T18:00:00,0.660000000000309,0.0360000000000014,0.0499999999999972
2014-06-10T19:00:00,0.480000000000018,0,0
2014-06-10T20:00:00,0.429999999999836,0.0159999999999911,0.00400000000000489
2014-06-10T21:00:00,0.260000000000218,0.00799999999999557,0.00100000000000477
2014-06-10T22:00:00,0.329999999999927,0.00600000000000023,0
2014-06-10T23:00:00,0.190000000000055,0.00500000000000966,0.00300000000000011
2014-06-11T00:00:00,0.0899999999996908,0,0
2014-06-11T01:00:00,0.289999999999964,0,0
2014-06-11T02:00:00,0.370000000000346,0,0
2014-06-11T03:00:00,0.0799999999999272,0,0
2014-06-11T04:00:00,0.0899999999996908,0.0219999999999914,0.0339999999999918
2014-06-11T05:00:00,0.180000000000291,0.0190000000000055,0.00100000000000477
2014-06-11T06:00:00,0.199999999999818,0,0
2014-06-11T07:00:00,0.180000000000291,0.00300000000000011,0.00099999999999056
2014-06-11T08:00:00,0.199999999999818,0.00499999999999545,0
2014-06-11T09:00:00,0.309999999999945,0.00300000000000011,0.00100000000000477
2014-06-11T10:00:00,0.5,0.0500000000000114,0.0520000000000067
2014-06-11T11:00:00,0.210000000000036,0.00300000000000011,0
2014-06-11T12:00:00,0.0900000000001455,0,0
2014-06-11T13:00:00,0.210000000000036,0.0139999999999958,0.012999999999991
2014-06-11T14:00:00,0.230000000000018,0.0139999999999958,0.0280000000000058
2014-06-11T15:00:00,0.239999999999782,0.00400000000000489,0.00199999999999534
2014-06-11T16:00:00,1.11999999999989,0.00099999999999056,0
2014-06-11T17:00:00,0.510000000000218,0.0620000000000118,0.0730000000000075
2014-06-11T18:00:00,0.75,0.0330000000000013,0.0499999999999972
2014-06-11T19:00:00,0.559999999999945,0,0
2014-06-11T20:00:00,0.340000000000146,0.0239999999999867,0
